RBD,Nombre_Colegio,Total_Alumnos,Total_Docentes,Ratio_Alumnos_Docente,Promedio_Notas,Anio
8759,COLEGIO SANTA CECILIA,138,23.0,6.0,6.45,2023
753,ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL,145,24.0,6.0,6.13,2023
6208,REDUCCIÃN PAINEMIL,18,3.0,6.0,6.46,2023
6481,ESCUELA PARTICULAR CHEUCAN,6,1.0,6.0,5.98,2023
22537,COLEGIO FRANCISCA BELEN,12,2.0,6.0,5.95,2023
2941,ESCUELA SARGENTO 2DO DANIEL REBOLLEDO,168,28.0,6.0,5.91,2023
783,ESCUELA DOCTOR JOSE LUIS ARRANO,6,1.0,6.0,6.33,2023
22408,ESCUELA PARTICULAR JEAN PIAGET,90,15.0,6.0,6.04,2023
2251,COLEGIO BELLAVISTA,151,25.0,6.0,5.98,2023
22738,COLEGIO SAN LUCAS DE VALDIVIA,54,9.0,6.0,5.74,2023
1333,ESCUELA JORGE BARROS BEAUCHEF,133,22.0,6.0,6.04,2023
8120,ESCUELA RURAL QUINTERQUEN,6,1.0,6.0,6.28,2023
18158,COLEGIO LICAN RAY,139,23.0,6.0,6.53,2023
10861,ESCUELA BASICA G-NÂ°130,95,16.0,5.9,6.26,2023
2903,COLEGIO DR. MANUEL AVILES INOSTROZA,170,29.0,5.9,6.37,2023
2333,ESC.GUIDO ASSIS GONZALEZ,129,22.0,5.9,6.31,2023
25629,ESCUELA ESPECIAL EL ALBA DE LA CISTERNA,41,7.0,5.9,5.35,2023
1168,ESCUELA HANS WENKE MENGERS,308,52.0,5.9,6.17,2023
17723,ESCUELA DIEGO PORTALES,190,32.0,5.9,5.92,2023
7714,ESCUELA PARTICULAR N. 193 NUEVA PANITAO,94,16.0,5.9,5.95,2023
5407,ESCUELA BASICA PATRICIO LINCH,123,21.0,5.9,6.31,2023
5003,ESCUELA FRANCISCO COLOANE,129,22.0,5.9,6.28,2023
1895,LICEO TECNICO PROFESIONAL MANNHEIM,297,50.0,5.9,5.78,2023
40137,COLEGIO SINAI,106,18.0,5.9,6.14,2023
8210,ESCUELA RURAL QUITRIPULLI,65,11.0,5.9,5.92,2023
2557,ESCUELA GRANJA ADEODATO GARCIA VALENZUELA,107,18.0,5.9,6.43,2023
4648,ESCUELA BASICA MALVINA ROMERO VIDAL,148,25.0,5.9,6.11,2023
4758,COLEGIO CARMELA CARVAJAL DE PRAT,53,9.0,5.9,6.61,2023
13358,ESCUELA JUAN RENDIC,123,21.0,5.9,6.16,2023
9611,ESCUELA BASICA TUPAHUE,158,27.0,5.9,5.77,2023
6285,ESCUELA BASICA LOS PERALES,147,25.0,5.9,6.28,2023
20122,ESCUELA TRANI-TRANI,59,10.0,5.9,6.01,2023
2027,ESCUELA POETA HUIDOBRO,135,23.0,5.9,6.18,2023
1518,LICEO MARIA LUISA BOMBAL,293,50.0,5.9,5.67,2023
2747,COLEGIO DE ARTE Y CULTURA SAN ANTONIO,141,24.0,5.9,6.25,2023
9715,ESCUELA BASICA VILLA SANTA ELENA,158,27.0,5.9,5.71,2023
40436,COLEGIO BETHEL,124,21.0,5.9,5.43,2023
5766,ESCUELA BÃSICA PARTICULAR SUBVENCIONADA GUIDO BUCHER,41,7.0,5.9,6.13,2023
1198,LICEO REPUBLICA ARGENTINA,253,43.0,5.9,5.82,2023
15564,COLEGIO LA CRUZ,598,102.0,5.9,6.44,2023
18016,ESCUELA BASICA PUEBLO SECO,253,43.0,5.9,6.3,2023
2686,ESCUELA MUNICIPAL PULIN,107,18.0,5.9,6.28,2023
14657,COL EXPERIM.NINOS CANTORES DE VINA D,95,16.0,5.9,6.17,2023
1461,ESCUELA MONTE CARMELO,71,12.0,5.9,6.26,2023
3086,ESCUELA LOS MONTES,136,23.0,5.9,6.25,2023
3552,ESCUELA ADOLFO QUIROZ HERNANDEZ,107,18.0,5.9,6.36,2023
602,ESCUELA BASICA CARLOS CONDELL,148,25.0,5.9,5.95,2023
14234,ESCUELA PART. LORENZO LUZURIAGA,65,11.0,5.9,6.11,2023
40354,MONTESSORI,100,17.0,5.9,6.47,2023
6986,ESCUELA FRONTERIZA DE LLIFEN,95,16.0,5.9,6.72,2023
4813,ESCUELA VIPLA,129,22.0,5.9,6.07,2023
5793,ESCUELA ANDRES BELLO,47,8.0,5.9,5.87,2023
4199,ESCUELA BASICA LA AGUADA DE CUEL,136,23.0,5.9,6.22,2023
4817,ESCUELA BASICA PRIMER AGUA ABAJO,59,10.0,5.9,6.22,2023
2570,ESCUELA MUNICIPAL DE LOS MAITENES,88,15.0,5.9,6.44,2023
20663,ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA,47,8.0,5.9,6.29,2023
3488,ESCUELA IRENE MORALES,65,11.0,5.9,6.28,2023
1390,ESCUELA BASICA LAS PATAGUAS,106,18.0,5.9,5.61,2023
41063,AULA HOSPITALARIA DE ARICA,71,12.0,5.9,5.76,2023
14678,ESCUELA JUAN DE SAAVEDRA,123,21.0,5.9,5.97,2023
3112,ESCUELA CALLEJONES,124,21.0,5.9,6.24,2023
4750,ESCUELA SANTA CLARA,124,21.0,5.9,6.0,2023
5899,ESCUELA DAGOBERTO GODOY,89,15.0,5.9,6.07,2023
718,ESCUELA MARCOS MACUADA OGALDE,142,24.0,5.9,6.26,2023
7648,ESCUELA MARCELA PAZ,148,25.0,5.9,6.13,2023
20193,COMPLEJO EDUCACIONAL MAQUEHUE,58,10.0,5.8,5.3,2023
7924,ESCUELA RURAL SAN ANDRES,99,17.0,5.8,6.19,2023
20416,ESCUELA ESPECIAL DE LENGUAJE CREANDO SUEÃOS,70,12.0,5.8,6.56,2023
22671,COLEGIO FRANCISCO HERNANDEZ ORTIZ,76,13.0,5.8,6.04,2023
18133,ESC ESP DIF CENTRO ATENCION TEMPRANA Y BASICO ESPECIAL PASO A PASITO,52,9.0,5.8,5.87,2023
691,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,162,28.0,5.8,6.23,2023
25398,ESC. ESPECIAL 1775 SAN ANTONIO II,127,22.0,5.8,5.71,2023
2436,ESCUELA MUNICIPAL DE SANTA EUGENIA,35,6.0,5.8,6.04,2023
7305,ESCUELA RURAL ILLAHUAPI,29,5.0,5.8,6.43,2023
1020,ESCUELA BASICA GUISELA GAMBOA SALINAS,115,20.0,5.8,6.34,2023
3448,ESCUELA SANTA ISABEL,70,12.0,5.8,5.95,2023
1161,ESCUELA BASICA PEDEGUA,138,24.0,5.8,6.1,2023
7905,ESCUELA RURAL PARAGUAY CHICO,70,12.0,5.8,5.93,2023
8313,ESCUELA RURAL CATARATAS DEL ALERCE,58,10.0,5.8,6.55,2023
26070,CENTRO EDUC. REGULAR DE ADULTOS CEDEA,29,5.0,5.8,5.19,2023
3981,ESCUELA EL PALPAL DE SANTA CLARA,144,25.0,5.8,6.36,2023
40029,LICEO BICENTENARIO DE EXCELENCIA LICEO MISTRALIANO,133,23.0,5.8,5.97,2023
1285,ESCUELA MATEO COKLJAT K,116,20.0,5.8,6.32,2023
3815,ESCUELA PUERTAS DE VIRGUIN,115,20.0,5.8,6.1,2023
5799,ESCUELA SANTA INES DE CAIVICO,23,4.0,5.8,6.2,2023
20600,ESCUELA REMIGIO AGURTO FUENTES DE PARRAL,29,5.0,5.8,5.77,2023
13611,CENTRO DE EDUC. INTEGRAL DE ADULTOS ANDACOLLO,58,10.0,5.8,5.54,2023
20073,CENTRO EDUC.INTEGRAL ADULTOS ACROPOLIS,76,13.0,5.8,5.52,2023
5408,ESCUELA PAILAHUEQUE,99,17.0,5.8,6.24,2023
3104,ESCUELA LA PLACETA,23,4.0,5.8,6.62,2023
4084,LICEO POLIVALENTE DIEGO MISSENE BURGOS,133,23.0,5.8,6.01,2023
747,ESCUELA CERRO TAMAYA,115,20.0,5.8,6.0,2023
6718,ESCUELA BASICA DE EL CAPRICHO,93,16.0,5.8,6.3,2023
14330,ESCUELA BASICA ARTURO PRAT,121,21.0,5.8,6.07,2023
4720,ESCUELA D NÂ° 475,128,22.0,5.8,5.95,2023
5767,ESCUELA PARTICULAR TRES CERROS,93,16.0,5.8,6.07,2023
4593,BASICA SARGENTO CANDELARIA PEREZ,204,35.0,5.8,5.85,2023
2601,ESCUELA MUNICIPAL DE NILAHUE CORNEJO,133,23.0,5.8,6.11,2023
3798,ESCUELA SAN JORGE DE NIQUEN,128,22.0,5.8,6.21,2023
8436,ESCUELA PORTUGAL,228,39.0,5.8,6.1,2023
2748,ESCUELA REPUBLICA ARGENTINA,163,28.0,5.8,5.92,2023
4087,ESCUELA BASICA BUCHUPUREO,115,20.0,5.8,6.17,2023
2716,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA,70,12.0,5.8,6.25,2023
25131,ESC ESP NÂº 1637 MAGDALENA AVALOS CRUZ ASPAUT,69,12.0,5.8,6.27,2023
26536,ESCUELA ESPECIAL NÂº 2339 ATRAVIA,64,11.0,5.8,5.38,2023
26278,ESCUELA BASICA ARISTA VITAE,52,9.0,5.8,5.89,2023
2634,ESCUELA PABLO NERUDA,23,4.0,5.8,6.19,2023
6012,ESC. BASICA CUMCUMLLAQUE,29,5.0,5.8,5.7,2023
4212,ESCUELA BASICA LAS QUINTAS,70,12.0,5.8,6.01,2023
18104,ESCUELA ESPECIAL DIFERENCIAL CENTRO DE RECURSOS PERSEVERA,75,13.0,5.8,6.38,2023
8372,ESCUELA RURAL CON INTERNADO LA TAPERA,23,4.0,5.8,6.18,2023
8348,ESCUELA BAQUEDANO,320,55.0,5.8,5.83,2023
1143,ESCUELA BASICA QUEBRADILLA,35,6.0,5.8,6.32,2023
3517,ESCUELA CANDELARIA PEREZ,87,15.0,5.8,5.89,2023
1142,ESCUELA LA CANELA,69,12.0,5.8,6.33,2023
1130,ESC. BASICA LOS HORNOS DE HUAQUEN,29,5.0,5.8,6.13,2023
7850,ESCUELA RURAL LOS ARCES,64,11.0,5.8,5.93,2023
6231,ESC. BASICA LOS GALPONES,64,11.0,5.8,6.07,2023
2876,ESCUELA EUGENIO TAGLE VALDES,104,18.0,5.8,6.13,2023
11804,ESCUELA ESPECIAL NUEVA ALBORADA,35,6.0,5.8,5.4,2023
22677,ESCUELA ESPECIAL Y TALLER LABORAL RAICES,52,9.0,5.8,4.98,2023
22445,CENTRO DE EDUC. DE ADULTOS ELIER,29,5.0,5.8,5.43,2023
16572,ESCUELA ESPECIAL HIERBAS BUENAS,35,6.0,5.8,5.68,2023
1597,ESCUELA PARTICULAR SAN LUIS,180,31.0,5.8,5.99,2023
8207,ESCUELA RURAL NOTUCO,81,14.0,5.8,6.12,2023
4603,ESCUELA BASICA LAGOS DE CHILE,119,21.0,5.7,6.09,2023
2909,LICEO NUEVO HORIZONTE,148,26.0,5.7,5.98,2023
2966,ESCUELA COSTANERA,155,27.0,5.7,6.05,2023
5551,ESC. BASICA GUINDO GRANDE,17,3.0,5.7,6.07,2023
542,ESCUELA DE LAMBERT,137,24.0,5.7,6.07,2023
25354,ESCUELA ESPECIAL JESUS DEL BOSQUE,57,10.0,5.7,5.42,2023
1702,ESCUELA CANAL BEAGLE,120,21.0,5.7,6.25,2023
3852,ESCUELA ANIBAL PINTO,17,3.0,5.7,5.96,2023
1343,ESCUELA LAS PENAS,57,10.0,5.7,6.08,2023
3250,ESCUELA PRESIDENTE CARLOS IBANEZ DEL C.,229,40.0,5.7,5.71,2023
4433,ESCUELA BASICA RAPELCO,17,3.0,5.7,6.44,2023
7062,ESCUELA RURAL PULLINQUE,108,19.0,5.7,6.37,2023
5197,ESCUELA CASA DE PIEDRA,97,17.0,5.7,6.07,2023
7372,ESCUELA RURAL CANCHA LARGA,91,16.0,5.7,6.04,2023
3668,ESCUELA PALESTINA,183,32.0,5.7,6.2,2023
6628,ESC. BASICA LIFKO,17,3.0,5.7,6.27,2023
4997,ESCUELA JORGE ROJAS MIRANDA,159,28.0,5.7,5.99,2023
1455,ESCUELA MONICA HURTADO EDWARDS,137,24.0,5.7,6.13,2023
6393,ESCUELA PARTICULAR FRUTILLAR,57,10.0,5.7,6.23,2023
19996,ESCUELA NUEVA MENETUE,34,6.0,5.7,6.51,2023
4207,ESCUELA BÃSICA LA RINCONADA DEL SALTO,137,24.0,5.7,6.35,2023
7113,ESCUELA PARTICULAR LIQUINE,34,6.0,5.7,6.19,2023
977,ESCUELA BASICA GRACIELA DIAZ ALLENDE,63,11.0,5.7,6.3,2023
8247,ESCUELA RURAL JUAN ANTONIO VERA DIAZ,34,6.0,5.7,6.28,2023
22346,ESCUELA PARTICULAR SANTA ROSA,17,3.0,5.7,5.78,2023
8361,ESCUELA RURAL VALLE DE LA LUNA,34,6.0,5.7,6.09,2023
8195,ESCUELA PUQUELDON,148,26.0,5.7,6.16,2023
2321,ESCUELA AMPARO RAYO HORTA,119,21.0,5.7,5.9,2023
20494,CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`,68,12.0,5.7,5.14,2023
3257,ESCUELA ALEJANDRO GIDI,177,31.0,5.7,5.91,2023
6502,ESCUELA BASICA NEHUENTUE,108,19.0,5.7,6.28,2023
463,ESCUELA BÃSICA ROBERTO CUADRA ALQUINTA,113,20.0,5.7,6.0,2023
2347,ESC.PARROCO M.BUSTAMANTE,108,19.0,5.7,6.15,2023
4592,ESCUELA BÃSICA IRENE FREI DE CID,164,29.0,5.7,6.0,2023
4918,ESCUELA AGUA CORTA,17,3.0,5.7,5.52,2023
13591,CENTRO INTEGRAL DE ADULTOS LIMARI,177,31.0,5.7,5.71,2023
1584,COLEGIO NOCTURNO RUBEN CASTRO,85,15.0,5.7,4.29,2023
25510,ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO,68,12.0,5.7,5.52,2023
929,ESCUELA LOS NOGALES,103,18.0,5.7,5.89,2023
762,ESCUELA CALETA EL TORO,17,3.0,5.7,6.26,2023
10877,ESCUELA EL ASIENTO,79,14.0,5.6,6.37,2023
41807,INSTITUTO DE ENSEÃANZA PRIMARIA PROFESOR PAULO ALVAREZ,28,5.0,5.6,6.22,2023
5172,ESCUELA BASICA JUAN LAVIN ALVEAR,96,17.0,5.6,6.21,2023
20435,COLEGIO CALASANZ KURAREWE,123,22.0,5.6,6.19,2023
2565,ESCUELA MUNICIPAL DE MILLAHUE DE APALTA,100,18.0,5.6,5.73,2023
10537,ESCUELA BASICA G-NÂ°636 SAN ALFONSO,95,17.0,5.6,6.03,2023
974,ESCUELA BASICA CAMILO HENRIQUEZ,67,12.0,5.6,6.33,2023
4732,ESCUELA BASICA CRUZ DEL SUR,184,33.0,5.6,5.98,2023
6434,ESCUELA PARTICULAR PORMA,96,17.0,5.6,6.21,2023
4724,ESCUELA BASICA LA DAMA BLANCA,267,48.0,5.6,6.03,2023
4146,ESCUELA BASICA LA LOMA,135,24.0,5.6,6.1,2023
14601,COLEGIO SPEIRO,100,18.0,5.6,5.99,2023
14718,COLEGIO PRINCIPE DE ASTURIAS,90,16.0,5.6,5.97,2023
7266,ESCUELA RURAL TRAPI,39,7.0,5.6,6.23,2023
1170,ESCUELA BASICA VALLE DE ARTIFICIO,135,24.0,5.6,6.37,2023
5751,ESCUELA SAN ANTONIO DE NIENOCO,39,7.0,5.6,6.09,2023
6667,ESCUELA PARTICULAR RULO,79,14.0,5.6,5.98,2023
2910,ESCUELA ENTRE AGUAS DE LLICO,192,34.0,5.6,6.2,2023
3454,ESCUELA LOS ROBLES,89,16.0,5.6,6.47,2023
20631,ESCUELA HOSPITALARIA PADRE HURTADO,28,5.0,5.6,6.04,2023
5776,ESCUELA PARTICULAR VIRGEN DE GUADALUPE,28,5.0,5.6,5.93,2023
7535,ESCUELA RURAL NUEVA ISRAEL,45,8.0,5.6,6.07,2023
12146,CENTRO DE EDUCACIÃN INTEGRADA DE ADULTOS VALPARAÃSO,203,36.0,5.6,6.03,2023
2717,ESCUELA MUNICIPAL ALBERTINA VALENZUELA,56,10.0,5.6,6.09,2023
11408,ESCUELA PARTICULAR SANTA PILAR,84,15.0,5.6,5.7,2023
5002,ESCUELA JUAN JOSE LATORRE BENAVENTE,189,34.0,5.6,5.95,2023
24723,COLEGIO KENDAL ENGLISH SCHOOL,84,15.0,5.6,6.64,2023
1144,ESCUELA BASICA PICHICUY,45,8.0,5.6,6.1,2023
2986,ESCUELA EL ORIENTE,123,22.0,5.6,6.05,2023
8352,LICEO TECNICO PROFESIONAL PROFESOR RICARDO NAVARRETE BARRIA,275,49.0,5.6,5.6,2023
12092,ESCUELA ESPECIAL ANADIME,141,25.0,5.6,5.82,2023
6092,ESCUELA EPUKLEI,184,33.0,5.6,6.36,2023
17636,ESCUELA CENTRO ECOEDUCATIVO LAS TRANCAS,28,5.0,5.6,6.09,2023
5188,ESCUELA PARTICULAR BUCHOCO,56,10.0,5.6,6.22,2023
7588,ESCUELA RURAL PUCATRIHUE,28,5.0,5.6,6.15,2023
3838,ESCUELA BASICA TANILVORO,62,11.0,5.6,5.99,2023
6181,ESCUELA COIPUE,73,13.0,5.6,6.45,2023
6053,ESCUELA JOSE MIGUEL MARTINEZ SOTO,117,21.0,5.6,6.09,2023
20152,AYIÃLEO (LA LUZ Y EL AMOR QUE NUNCA SE EXTINGUE),28,5.0,5.6,5.92,2023
2500,ESCUELA MUNICIPAL G414 BARRIO ESTACION,62,11.0,5.6,6.26,2023
6770,COLEGIO BICENTENARIO DE MUSICA JUAN SEBASTIAN BACH,479,85.0,5.6,6.16,2023
20402,ESCUELA DEL CARIÃO KIMELTUWE,140,25.0,5.6,6.1,2023
7658,ESCUELA RURAL CORRENTOSO,100,18.0,5.6,5.97,2023
24875,ESCUELA  ESPECIAL PART.PUDAHUEL NORTE,50,9.0,5.6,5.51,2023
6679,ESCUELA PARTICULAR PIUHUICHEN,39,7.0,5.6,6.13,2023
3888,COLEGIO POLITECNICO VICTOR JARA,247,44.0,5.6,6.14,2023
471,ESCUELA BÃSICA SARA BEMBOW VILLEGAS,56,10.0,5.6,6.56,2023
25180,COLEGIO RAYEN MAHUIDA,202,36.0,5.6,6.15,2023
6443,ESCUELA PART. KOM PU LOF NI KIMELTUWE,50,9.0,5.6,6.09,2023
1342,ESCUELA LAS PALMAS,96,17.0,5.6,5.78,2023
2470,ESCUELA BAS.SAN JOSE DE LOS LINGUES,112,20.0,5.6,6.15,2023
24952,ESCUELA ESPECIAL PARTICULAR ARCA DE NOE,39,7.0,5.6,5.09,2023
4563,COLEGIO REPÃBLICA DEL ECUADOR,231,41.0,5.6,5.93,2023
3725,ESCUELA ESPECIAL DIFERENCIAL AVANZANDO JUNTOS,50,9.0,5.6,5.95,2023
40457,LICEO TECNICO PROFESIONAL PABLO NERUDA,100,18.0,5.6,5.42,2023
3840,ESCUELA BASICA NIBLINTO,84,15.0,5.6,6.07,2023
822,ESCUELA JUNTAS,115,21.0,5.5,6.18,2023
750,ESCUELA ELVIRA DEL CARMEN OCHOA AVILES,94,17.0,5.5,6.06,2023
5066,ESCUELA BASICA PASO LOS TEMOS,11,2.0,5.5,5.82,2023
4342,ESCUELA ERMINDA GOMEZ DE POLIC.,11,2.0,5.5,6.57,2023
1788,THE MACKAY SCHOOL,641,117.0,5.5,6.17,2023
12951,ESCUELA EDUCACION ESPECIAL RAICES,55,10.0,5.5,6.19,2023
5625,ESCUELA TRUF-TRUF.,142,26.0,5.5,5.97,2023
2392,ESC. LUCILA GODOY ALCAYAGA,60,11.0,5.5,5.95,2023
25079,ESCUELA ESPECIAL PART.JESUS NAZARENO,71,13.0,5.5,6.02,2023
16729,INSTITUTO INGLES,333,61.0,5.5,5.88,2023
8479,ESCUELA CERRO SOMBRERO,55,10.0,5.5,6.35,2023
6732,ESC. BASICA FORTIN NIELOL,60,11.0,5.5,6.0,2023
20279,COLEGIO INTERCULTURAL CERRO LONCOCHE,22,4.0,5.5,6.0,2023
4589,LICEO LUCERO GONZALEZ,220,40.0,5.5,5.68,2023
3090,ESCUELA EL COLORADO,110,20.0,5.5,6.27,2023
7111,ESCUELA PARTICULAR PUCURA,55,10.0,5.5,6.24,2023
740,ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS,94,17.0,5.5,6.16,2023
7856,ESCUELA RURAL ASTILLEROS,11,2.0,5.5,6.58,2023
6633,ESC. BASICA SANTA MARIA DE BOROA,33,6.0,5.5,6.15,2023
852,ESCUELA BASICA PEDRO DE VALDIVIA,82,15.0,5.5,6.44,2023
6423,ESCUELA PARTICULAR HUALPIN,93,17.0,5.5,6.16,2023
369,ESCUELA LUCILA GODOY ALCAYAGA,22,4.0,5.5,6.49,2023
2212,ESCUELA MUNICIPAL DE TUNICHE,137,25.0,5.5,5.79,2023
4410,ESCUELA ARTÃSTICA VILLA LAS PEÃAS,183,33.0,5.5,5.99,2023
2237,COLEGIO MUNICIPAL DE CALLEJONES,60,11.0,5.5,6.15,2023
1458,ESCUELA BASICA LA SOMBRA,94,17.0,5.5,6.54,2023
8142,ESCUELA RURAL BORDEMAR VILLA MECHUQUE,22,4.0,5.5,6.27,2023
5494,ESCUELA PARTICULAR PICHI-LONCOYAN,11,2.0,5.5,6.03,2023
1498,ESCUELA LAS BELLOTAS DE LA VEGA,66,12.0,5.5,5.92,2023
8895,COLEGIO DALCAHUE,77,14.0,5.5,6.31,2023
1880,COLEGIO INDUSTRIAL ANDRES BELLO LOPEZ,319,58.0,5.5,5.53,2023
2384,ESCUELA BASICA ROSARIO DE CODAO,105,19.0,5.5,6.05,2023
2336,ESCUELA EL LIBERTADOR,121,22.0,5.5,5.87,2023
4311,ESCUELA LOS AVELLANOS,105,19.0,5.5,6.22,2023
6029,ESCUELA RUCA MANKE,61,11.0,5.5,5.84,2023
6444,ESCUELA PARTICULAR BELLAVISTA,11,2.0,5.5,6.4,2023
5386,ESCUELA BASICA TEMOCUICUI,33,6.0,5.5,6.37,2023
17749,ESCUELA PUCARA,44,8.0,5.5,6.33,2023
8353,ESCUELA NIEVES DEL SUR,169,31.0,5.5,6.23,2023
5314,ESCUELA CHIGUAIHUE,33,6.0,5.5,5.98,2023
4231,ESCUELA BASICA LA LEYENDA,110,20.0,5.5,6.24,2023
26101,ESCUELA ESP. INTEGRA,22,4.0,5.5,5.15,2023
40335,AULA HOSPITALARIA AYUUKELEN,77,14.0,5.5,6.71,2023
6712,ESCUELA SAN JUAN DE AILLINCO,77,14.0,5.5,6.19,2023
6227,ESCUELA LAS AMERICAS,177,32.0,5.5,6.2,2023
730,ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA,116,21.0,5.5,5.98,2023
3062,ESCUELA PEUMO NEGRO,99,18.0,5.5,6.21,2023
31426,ESCUELA BASICA NÂ°2403 GREEN FOREST COLLEGE,22,4.0,5.5,6.45,2023
1696,ESCUELA BASICA CHORRILOS,148,27.0,5.5,5.86,2023
1360,ESCUELA BASICA SANTA MARGARITA,94,17.0,5.5,6.22,2023
8135,ESCUELA RURAL TAC,22,4.0,5.5,6.56,2023
4368,ESCUELA LOS NOTROS,22,4.0,5.5,6.63,2023
2367,ESCUELA BASICA JOSE BERNALES CASTILLO,83,15.0,5.5,6.55,2023
1717,ESCUELA CARDENAL JOSE MARIA CARO,131,24.0,5.5,6.15,2023
10573,CENTRO EDUCACIONAL MATIAS COUSINO,159,29.0,5.5,5.57,2023
20289,ESCUELA NUEVOS COPIHUES,60,11.0,5.5,5.91,2023
5446,ESCUELA DIEGO PORTALES,126,23.0,5.5,6.14,2023
25344,COLEGIO ALAMIRO PEREZ,43,8.0,5.4,5.94,2023
7961,ESCUELA RURAL LOS PELLINES,135,25.0,5.4,6.29,2023
1891,ESCUELA BASICA JORGE ROCK LARA,228,42.0,5.4,6.07,2023
1258,ESCUELA BASICA EMIGDIO GALDAMES ROBLES,124,23.0,5.4,6.37,2023
4154,ESCUELA BASICA LAJUELAS,49,9.0,5.4,6.05,2023
6303,ESCUELA EGON ERNTS KEUTMANN BESGEN,107,20.0,5.4,6.25,2023
6272,ESCUELA BASICA LICARAYEN,129,24.0,5.4,6.25,2023
15673,"ESC. ESP. EL ROBLE, CENTRO DE ATENCION A NECES. EDUC. ESP.",43,8.0,5.4,6.23,2023
4703,LICEO INDUSTRIAL JUAN ANTONIO RIOS,264,49.0,5.4,5.52,2023
1557,ESCUELA VILLA BERLIN,184,34.0,5.4,6.25,2023
8044,LICEO POLIVALENTE DE ANCUD,231,43.0,5.4,5.72,2023
26328,COLEGIO ANTUQUENU ANDINO,174,32.0,5.4,6.24,2023
10884,ESC. EDUCACION ESPECIAL LOS IBISCOS,91,17.0,5.4,5.96,2023
5754,ESCUELA PARTICULAR NUEVA MEMBRILLAR,59,11.0,5.4,5.86,2023
3831,ESCUELA BASICA PASO ANCHO,151,28.0,5.4,6.17,2023
1261,LICEO DOCTOR ROBERTO HUMERES O.,248,46.0,5.4,5.73,2023
3948,ESCUELA SAN MIGUEL DE ITATA,38,7.0,5.4,6.39,2023
5353,ESCUELA BASICA REPUBLICA DE MEXICO,114,21.0,5.4,6.39,2023
5038,ESCUELA PEHUEN,114,21.0,5.4,5.99,2023
7157,ESCUELA RURAL TRAIGUEN,102,19.0,5.4,6.33,2023
214,ESCUELA IGNACIO CARRERA PINTO,27,5.0,5.4,6.16,2023
20089,C.E.I.A VILCUN,43,8.0,5.4,4.64,2023
7284,ESCUELA PARTICULAR NUEVA PINDACO,27,5.0,5.4,6.18,2023
2776,ESCUELA EL MAITEN,107,20.0,5.4,6.35,2023
31337,ESCUELA  BASICA  ALTAS  CUMBRES,102,19.0,5.4,5.83,2023
5031,ESCUELA DR.ARNOLDO EBENSPERGER RICHTER,135,25.0,5.4,5.95,2023
5646,ESCUELA CHOMIO,103,19.0,5.4,5.94,2023
